TimeStep,Speed,Acceleration,Heading,HeadingChange,Latitude,Longitude,Future Latitude,Future Longitude
1041,40,-0.28,336.0,0,40.01835,-82.902777,40.018498,-82.902858
1042,37,-1.11,336.0,0,40.018498,-82.902858,40.018637,-82.902928
1043,32,-2.22,336.0,0,40.018637,-82.902928,40.018757,-82.90299
1044,28,-1.94,336.0,0,40.018757,-82.90299,40.018863,-82.903047
1045,25,-1.39,336.0,0,40.018863,-82.903047,40.018958,-82.903102
1046,23,-0.83,336.0,0,40.018958,-82.903102,40.019048,-82.903152
1047,22,-0.56,336.0,0,40.019048,-82.903152,40.019132,-82.903198
1048,21,-0.28,336.0,0,40.019132,-82.903198,40.019213,-82.90324
1049,22,0.56,336.0,0,40.019213,-82.90324,40.019298,-82.903282
1050,24,0.56,336.0,0,40.019298,-82.903282,40.019387,-82.903322
1051,26,1.11,336.0,0,40.019387,-82.903322,40.019483,-82.903368
1052,26,0.0,336.0,0,40.019483,-82.903368,40.019587,-82.903418
1053,28,0.83,336.0,0,40.019587,-82.903418,40.019695,-82.903465
1054,30,0.83,342.0,6,40.019695,-82.903465,40.01981,-82.903512
1055,31,0.56,342.0,0,40.01981,-82.903512,40.019928,-82.903553
1056,30,-0.56,342.0,0,40.019928,-82.903553,40.02005,-82.903605
1057,28,-0.83,342.0,0,40.02005,-82.903605,40.020165,-82.903648
1058,27,-0.56,342.0,0,40.020165,-82.903648,40.02026,-82.903663
1059,24,-1.39,348.0,6,40.02026,-82.903663,40.020345,-82.903673
1060,21,-1.39,354.0,6,40.020345,-82.903673,40.02043,-82.903697
1061,17,-1.39,348.0,6,40.02043,-82.903697,40.020503,-82.903713
1062,17,-0.28,348.0,0,40.020503,-82.903713,40.020573,-82.903728
1063,17,0.28,348.0,0,40.020573,-82.903728,40.020645,-82.903745
1064,19,0.56,348.0,0,40.020645,-82.903745,40.020717,-82.903752
1065,19,0.0,354.0,6,40.020717,-82.903752,40.02079,-82.90376
1066,19,0.0,354.0,0,40.02079,-82.90376,40.020868,-82.903773
1067,20,0.56,348.0,6,40.020868,-82.903773,40.020947,-82.903785
1068,19,-0.56,354.0,6,40.020947,-82.903785,40.021023,-82.903795
1069,17,-0.83,354.0,0,40.021023,-82.903795,40.021095,-82.903807
1070,14,-1.11,354.0,0,40.021095,-82.903807,40.021157,-82.903815
1071,13,-0.56,354.0,0,40.021157,-82.903815,40.02121,-82.903822
1072,12,-0.28,348.0,6,40.02121,-82.903822,40.021262,-82.903828
1073,13,0.28,354.0,6,40.021262,-82.903828,40.021315,-82.903835
1074,14,0.56,354.0,0,40.021315,-82.903835,40.021368,-82.90384
1075,16,0.83,354.0,0,40.021368,-82.90384,40.021432,-82.903842
1076,17,0.56,354.0,0,40.021432,-82.903842,40.021502,-82.903837
1077,19,0.83,0.0,6,40.021502,-82.903837,40.021578,-82.903835
1078,22,1.11,0.0,0,40.021578,-82.903835,40.021667,-82.903832
1079,24,1.11,0.0,0,40.021667,-82.903832,40.021762,-82.903827
1080,27,1.11,0.0,0,40.021762,-82.903827,40.021872,-82.903825
1081,29,1.11,0.0,0,40.021872,-82.903825,40.021992,-82.903822
1082,32,1.39,0.0,0,40.021992,-82.903822,40.022123,-82.903818
1083,35,1.11,0.0,0,40.022123,-82.903818,40.022263,-82.903812
1084,36,0.56,0.0,0,40.022263,-82.903812,40.022408,-82.903807
1085,38,0.83,0.0,0,40.022408,-82.903807,40.022562,-82.903803
1086,40,0.83,0.0,0,40.022562,-82.903803,40.022722,-82.903802
1087,40,0.0,0.0,0,40.022722,-82.903802,40.022885,-82.903798
1088,39,-0.28,0.0,0,40.022885,-82.903798,40.023047,-82.90379
1089,40,0.28,0.0,0,40.023047,-82.90379,40.023208,-82.903782
1090,40,0.0,0.0,0,40.023208,-82.903782,40.02337,-82.903777
1091,39,-0.56,0.0,0,40.02337,-82.903777,40.02353,-82.903777
1092,40,0.56,354.0,6,40.02353,-82.903777,40.023687,-82.903763
1093,41,0.56,0.0,6,40.023687,-82.903763,40.023852,-82.903755
1094,43,0.83,0.0,0,40.023852,-82.903755,40.024022,-82.903743
1095,44,0.56,0.0,0,40.024022,-82.903743,40.0242,-82.903733
1096,45,0.28,0.0,0,40.0242,-82.903733,40.02438,-82.90372
1097,45,0.0,0.0,0,40.02438,-82.90372,40.024562,-82.903708
1098,45,0.28,0.0,0,40.024562,-82.903708,40.024747,-82.903695
1099,47,0.56,0.0,0,40.024747,-82.903695,40.024937,-82.903682
1100,48,0.56,0.0,0,40.024937,-82.903682,40.02513,-82.903667
1101,48,0.28,0.0,0,40.02513,-82.903667,40.025325,-82.90365
1102,49,0.28,0.0,0,40.025325,-82.90365,40.025525,-82.903632
1103,49,0.0,0.0,0,40.025525,-82.903632,40.025725,-82.903615
1104,50,0.56,0.0,0,40.025725,-82.903615,40.025928,-82.903598
1105,50,0.0,0.0,0,40.025928,-82.903598,40.026137,-82.903583
1106,50,0.0,0.0,0,40.026137,-82.903583,40.026347,-82.903567
1107,51,0.28,0.0,0,40.026347,-82.903567,40.02655,-82.903548
1108,50,-0.28,0.0,0,40.02655,-82.903548,40.026753,-82.903528
1109,50,0.0,0.0,0,40.026753,-82.903528,40.026957,-82.903508
1110,52,0.56,0.0,0,40.026957,-82.903508,40.027165,-82.90349
1111,53,0.56,0.0,0,40.027165,-82.90349,40.02738,-82.903477
1112,53,0.0,0.0,0,40.02738,-82.903477,40.027593,-82.903457
1113,53,0.28,0.0,0,40.027593,-82.903457,40.027808,-82.903437
1114,52,-0.56,0.0,0,40.027808,-82.903437,40.028023,-82.90342
1115,53,0.28,0.0,0,40.028023,-82.90342,40.028238,-82.903402
1116,53,0.28,0.0,0,40.028238,-82.903402,40.028458,-82.903385
1117,54,0.28,0.0,0,40.028458,-82.903385,40.02868,-82.903372
1118,55,0.28,0.0,0,40.02868,-82.903372,40.028905,-82.903355
1119,57,0.83,0.0,0,40.028905,-82.903355,40.02913,-82.903338
1120,57,0.0,0.0,0,40.02913,-82.903338,40.029358,-82.903315
1121,57,0.28,0.0,0,40.029358,-82.903315,40.029587,-82.903293
1122,57,0.0,0.0,0,40.029587,-82.903293,40.02982,-82.903275
1123,57,-0.28,0.0,0,40.02982,-82.903275,40.03005,-82.903257
1124,57,0.28,0.0,0,40.03005,-82.903257,40.030278,-82.903238
1125,57,0.0,0.0,0,40.030278,-82.903238,40.030507,-82.903222
1126,57,-0.28,0.0,0,40.030507,-82.903222,40.030735,-82.903203
1127,57,0.28,0.0,0,40.030735,-82.903203,40.030962,-82.903188
1128,57,-0.28,0.0,0,40.030962,-82.903188,40.03119,-82.903173
1129,57,0.0,0.0,0,40.03119,-82.903173,40.031423,-82.903158
1130,58,0.83,0.0,0,40.031423,-82.903158,40.03166,-82.903143
1131,60,0.56,0.0,0,40.03166,-82.903143,40.031898,-82.903127
1132,60,0.28,0.0,0,40.031898,-82.903127,40.032142,-82.903107
1133,60,0.0,0.0,0,40.032142,-82.903107,40.032385,-82.90309
1134,60,0.0,0.0,0,40.032385,-82.90309,40.03263,-82.903075
1135,61,0.28,0.0,0,40.03263,-82.903075,40.032877,-82.903057
1136,60,-0.28,0.0,0,40.032877,-82.903057,40.033122,-82.903035
1137,60,0.0,0.0,0,40.033122,-82.903035,40.033367,-82.903017
1138,62,0.56,0.0,0,40.033367,-82.903017,40.033618,-82.902997
1139,63,0.56,0.0,0,40.033618,-82.902997,40.033873,-82.90298
1140,63,0.28,0.0,0,40.033873,-82.90298,40.034132,-82.902962
1141,64,0.28,0.0,0,40.034132,-82.902962,40.034392,-82.902943
1142,64,0.0,0.0,0,40.034392,-82.902943,40.03465,-82.902922
1143,65,0.28,0.0,0,40.03465,-82.902922,40.03491,-82.902902
1144,65,0.28,0.0,0,40.03491,-82.902902,40.03517,-82.902887
1145,65,-0.28,0.0,0,40.03517,-82.902887,40.035432,-82.902867
1146,65,0.0,0.0,0,40.035432,-82.902867,40.035697,-82.902845
1147,65,0.28,0.0,0,40.035697,-82.902845,40.035963,-82.902823
1148,65,0.0,0.0,0,40.035963,-82.902823,40.036233,-82.902807
1149,66,0.28,0.0,0,40.036233,-82.902807,40.036502,-82.902788
1150,67,0.56,0.0,0,40.036502,-82.902788,40.036775,-82.902767
1151,66,-0.28,0.0,0,40.036775,-82.902767,40.037048,-82.90274
1152,66,0.0,0.0,0,40.037048,-82.90274,40.03732,-82.902708
1153,67,0.28,0.0,0,40.03732,-82.902708,40.037588,-82.902677
1154,66,-0.56,0.0,0,40.037588,-82.902677,40.037855,-82.902637
1155,65,-0.56,6.0,6,40.037855,-82.902637,40.038122,-82.902598
1156,64,-0.28,0.0,6,40.038122,-82.902598,40.03838,-82.902558
1157,63,-0.28,6.0,6,40.03838,-82.902558,40.038637,-82.90252
1158,63,-0.28,6.0,0,40.038637,-82.90252,40.038892,-82.902483
1159,62,-0.28,0.0,6,40.038892,-82.902483,40.039143,-82.90245
1160,62,-0.28,0.0,0,40.039143,-82.90245,40.039392,-82.902418
1161,62,0.0,0.0,0,40.039392,-82.902418,40.03964,-82.902393
1162,61,-0.28,0.0,0,40.03964,-82.902393,40.039885,-82.902368
1163,60,-0.56,0.0,0,40.039885,-82.902368,40.040127,-82.902345
1164,60,0.0,0.0,0,40.040127,-82.902345,40.040368,-82.902325
1165,60,0.28,0.0,0,40.040368,-82.902325,40.04061,-82.90231
1166,60,-0.28,0.0,0,40.04061,-82.90231,40.040848,-82.902293
1167,60,0.28,0.0,0,40.040848,-82.902293,40.04109,-82.902275
1168,61,0.28,0.0,0,40.04109,-82.902275,40.041337,-82.902255
1169,62,0.28,0.0,0,40.041337,-82.902255,40.041583,-82.902233
1170,62,0.0,0.0,0,40.041583,-82.902233,40.04183,-82.902208
1171,62,0.0,0.0,0,40.04183,-82.902208,40.042077,-82.902188
1172,61,-0.28,0.0,0,40.042077,-82.902188,40.042322,-82.902168
1173,60,-0.28,0.0,0,40.042322,-82.902168,40.042565,-82.902152
1174,60,0.0,0.0,0,40.042565,-82.902152,40.042808,-82.902135
1175,60,0.0,0.0,0,40.042808,-82.902135,40.043053,-82.902113
1176,60,-0.28,0.0,0,40.043053,-82.902113,40.043293,-82.902097
1177,60,0.28,0.0,0,40.043293,-82.902097,40.043537,-82.902083
1178,60,0.0,0.0,0,40.043537,-82.902083,40.04378,-82.902068
1179,59,-0.56,0.0,0,40.04378,-82.902068,40.044022,-82.90205
1180,58,-0.28,0.0,0,40.044022,-82.90205,40.044258,-82.902035
1181,57,-0.56,0.0,0,40.044258,-82.902035,40.044493,-82.902017
1182,57,-0.28,0.0,0,40.044493,-82.902017,40.044725,-82.901997
1183,58,0.56,0.0,0,40.044725,-82.901997,40.044958,-82.901977
1184,58,0.0,0.0,0,40.044958,-82.901977,40.045192,-82.901952
1185,58,0.28,0.0,0,40.045192,-82.901952,40.045427,-82.901927
1186,59,0.28,0.0,0,40.045427,-82.901927,40.045665,-82.901902
1187,60,0.28,0.0,0,40.045665,-82.901902,40.045907,-82.901875
1188,60,0.28,0.0,0,40.045907,-82.901875,40.04615,-82.901848
1189,61,0.28,0.0,0,40.04615,-82.901848,40.046397,-82.901823
1190,61,0.0,0.0,0,40.046397,-82.901823,40.04664,-82.901803
1191,62,0.28,0.0,0,40.04664,-82.901803,40.04689,-82.901778
1192,62,0.28,0.0,0,40.04689,-82.901778,40.047137,-82.90175
1193,63,0.28,0.0,0,40.047137,-82.90175,40.047383,-82.901722
1194,62,-0.56,0.0,0,40.047383,-82.901722,40.047632,-82.901705
1195,61,-0.28,0.0,0,40.047632,-82.901705,40.047878,-82.901693
1196,60,-0.28,0.0,0,40.047878,-82.901693,40.04812,-82.901697
1197,60,0.0,0.0,0,40.04812,-82.901697,40.048365,-82.901693
1198,60,-0.28,0.0,0,40.048365,-82.901693,40.04861,-82.90169
1199,59,-0.28,0.0,0,40.04861,-82.90169,40.048855,-82.90169
1200,59,0.0,0.0,0,40.048855,-82.90169,40.0491,-82.90169
1201,60,0.28,0.0,0,40.0491,-82.90169,40.049345,-82.90169
1202,60,0.28,0.0,0,40.049345,-82.90169,40.049592,-82.901692
1203,61,0.28,0.0,0,40.049592,-82.901692,40.049838,-82.901693
1204,61,0.0,0.0,0,40.049838,-82.901693,40.050095,-82.901708
1205,62,0.56,354.0,6,40.050095,-82.901708,40.05035,-82.901725
1206,63,0.56,354.0,0,40.05035,-82.901725,40.050608,-82.901735
1207,65,0.56,354.0,0,40.050608,-82.901735,40.05087,-82.90175
1208,66,0.56,354.0,0,40.05087,-82.90175,40.051135,-82.901765
1209,66,0.0,354.0,0,40.051135,-82.901765,40.051403,-82.901793
1210,65,-0.28,354.0,0,40.051403,-82.901793,40.05167,-82.901812
1211,65,-0.28,354.0,0,40.05167,-82.901812,40.051933,-82.90183
1212,64,-0.28,354.0,0,40.051933,-82.90183,40.0522,-82.90185
1213,63,-0.28,354.0,0,40.0522,-82.90185,40.052465,-82.901865
1214,63,-0.28,354.0,0,40.052465,-82.901865,40.052725,-82.901873
1215,62,-0.28,354.0,0,40.052725,-82.901873,40.052983,-82.901882
1216,62,-0.28,354.0,0,40.052983,-82.901882,40.053233,-82.901887
1217,61,-0.28,354.0,0,40.053233,-82.901887,40.05348,-82.901888
1218,60,-0.28,354.0,0,40.05348,-82.901888,40.053723,-82.90189
1219,58,-0.83,354.0,0,40.053723,-82.90189,40.053967,-82.9019
1220,58,-0.28,354.0,0,40.053967,-82.9019,40.054208,-82.901913
1221,58,0.0,354.0,0,40.054208,-82.901913,40.054447,-82.901928
1222,57,-0.28,354.0,0,40.054447,-82.901928,40.054685,-82.901948
1223,56,-0.56,354.0,0,40.054685,-82.901948,40.054918,-82.90197
1224,55,-0.56,354.0,0,40.054918,-82.90197,40.05515,-82.902
1225,53,-0.56,354.0,0,40.05515,-82.902,40.055373,-82.902037
1226,53,-0.28,348.0,6,40.055373,-82.902037,40.05559,-82.902075
1227,53,0.28,348.0,0,40.05559,-82.902075,40.055805,-82.902123
1228,53,0.0,348.0,0,40.055805,-82.902123,40.056023,-82.902187
1229,53,-0.28,348.0,0,40.056023,-82.902187,40.056228,-82.902255
1230,53,0.28,342.0,6,40.056228,-82.902255,40.056442,-82.90233
1231,54,0.28,342.0,0,40.056442,-82.90233,40.056657,-82.902403
1232,55,0.28,342.0,0,40.056657,-82.902403,40.056872,-82.902477
1233,55,0.28,342.0,0,40.056872,-82.902477,40.057087,-82.902547
1234,57,0.56,342.0,0,40.057087,-82.902547,40.057307,-82.902618
1235,57,0.28,342.0,0,40.057307,-82.902618,40.05753,-82.902692
1236,57,0.0,342.0,0,40.05753,-82.902692,40.057753,-82.902765
1237,58,0.28,342.0,0,40.057753,-82.902765,40.05798,-82.902843
1238,57,-0.28,342.0,0,40.05798,-82.902843,40.05821,-82.90294
1239,57,0.0,342.0,0,40.05821,-82.90294,40.058432,-82.90302
1240,58,0.28,342.0,0,40.058432,-82.90302,40.05866,-82.903113
1241,58,0.0,342.0,0,40.05866,-82.903113,40.058887,-82.903197
1242,58,0.28,342.0,0,40.058887,-82.903197,40.059115,-82.903285
1243,59,0.28,342.0,0,40.059115,-82.903285,40.059342,-82.903377
1244,60,0.56,342.0,0,40.059342,-82.903377,40.05957,-82.903473
1245,60,-0.28,342.0,0,40.05957,-82.903473,40.059797,-82.903575
1246,60,0.0,336.0,6,40.059797,-82.903575,40.060035,-82.903692
1247,61,0.56,336.0,0,40.060035,-82.903692,40.060268,-82.903795
1248,62,0.28,336.0,0,40.060268,-82.903795,40.060503,-82.903902
1249,62,0.28,336.0,0,40.060503,-82.903902,40.060755,-82.904028
1250,62,0.0,336.0,0,40.060755,-82.904028,40.061012,-82.904157
1251,63,0.28,336.0,0,40.061012,-82.904157,40.061263,-82.904275
1252,63,0.28,336.0,0,40.061263,-82.904275,40.061515,-82.904385
1253,64,0.28,342.0,6,40.061515,-82.904385,40.061765,-82.904483
1254,64,0.0,342.0,0,40.061765,-82.904483,40.062015,-82.904575
1255,64,0.0,342.0,0,40.062015,-82.904575,40.062263,-82.904663
1256,64,0.0,342.0,0,40.062263,-82.904663,40.062512,-82.904745
1257,63,-0.56,342.0,0,40.062512,-82.904745,40.062758,-82.904823
1258,62,-0.28,342.0,0,40.062758,-82.904823,40.063002,-82.9049
1259,62,0.0,342.0,0,40.063002,-82.9049,40.063247,-82.90498
1260,62,-0.28,342.0,0,40.063247,-82.90498,40.063488,-82.905057
1261,61,-0.28,342.0,0,40.063488,-82.905057,40.063727,-82.905132
1262,60,-0.56,342.0,0,40.063727,-82.905132,40.063962,-82.905203
1263,59,-0.28,342.0,0,40.063962,-82.905203,40.064195,-82.905278
1264,58,-0.28,342.0,0,40.064195,-82.905278,40.064428,-82.905352
1265,59,0.28,342.0,0,40.064428,-82.905352,40.064662,-82.905422
1266,60,0.28,342.0,0,40.064662,-82.905422,40.064893,-82.905493
1267,58,-0.56,342.0,0,40.064893,-82.905493,40.065122,-82.905565
1268,58,-0.28,342.0,0,40.065122,-82.905565,40.065352,-82.905638
1269,57,-0.28,342.0,0,40.065352,-82.905638,40.065583,-82.905702
1270,57,0.0,342.0,0,40.065583,-82.905702,40.065812,-82.90577
1271,58,0.28,342.0,0,40.065812,-82.90577,40.066042,-82.905837
1272,58,0.28,342.0,0,40.066042,-82.905837,40.066273,-82.905907
1273,58,0.0,342.0,0,40.066273,-82.905907,40.066505,-82.905982
1274,58,0.0,342.0,0,40.066505,-82.905982,40.066735,-82.906057
1275,58,0.0,342.0,0,40.066735,-82.906057,40.066965,-82.90613
1276,58,-0.28,342.0,0,40.066965,-82.90613,40.067195,-82.906205
1277,57,-0.28,342.0,0,40.067195,-82.906205,40.067423,-82.90628
1278,57,0.0,342.0,0,40.067423,-82.90628,40.06765,-82.906357
1279,58,0.56,342.0,0,40.06765,-82.906357,40.067882,-82.906438
1280,60,0.56,342.0,0,40.067882,-82.906438,40.068115,-82.906525
1281,60,0.28,342.0,0,40.068115,-82.906525,40.068352,-82.906612
1282,61,0.28,342.0,0,40.068352,-82.906612,40.068588,-82.906697
1283,60,-0.28,342.0,0,40.068588,-82.906697,40.068822,-82.90678
1284,60,-0.28,342.0,0,40.068822,-82.90678,40.069057,-82.906865
1285,59,-0.28,342.0,0,40.069057,-82.906865,40.069292,-82.906943
1286,58,-0.28,342.0,0,40.069292,-82.906943,40.069525,-82.907015
1287,58,0.0,342.0,0,40.069525,-82.907015,40.069755,-82.907078
1288,57,-0.56,342.0,0,40.069755,-82.907078,40.069985,-82.907137
1289,58,0.28,342.0,0,40.069985,-82.907137,40.070217,-82.90719
1290,58,0.28,348.0,6,40.070217,-82.90719,40.070452,-82.90723
1291,59,0.28,348.0,0,40.070452,-82.90723,40.070687,-82.907268
1292,60,0.28,348.0,0,40.070687,-82.907268,40.070923,-82.907297
1293,60,0.28,348.0,0,40.070923,-82.907297,40.071152,-82.907297
1294,61,0.28,354.0,6,40.071152,-82.907297,40.07139,-82.907305
1295,60,-0.28,354.0,0,40.07139,-82.907305,40.071632,-82.90732
1296,60,0.0,354.0,0,40.071632,-82.90732,40.071875,-82.907333
1297,62,0.56,354.0,0,40.071875,-82.907333,40.072122,-82.907347
1298,62,0.0,354.0,0,40.072122,-82.907347,40.072368,-82.907353
1299,63,0.56,354.0,0,40.072368,-82.907353,40.07262,-82.907345
1300,63,0.28,354.0,0,40.07262,-82.907345,40.072875,-82.907337
1301,65,0.56,0.0,6,40.072875,-82.907337,40.073135,-82.907325
1302,66,0.83,0.0,0,40.073135,-82.907325,40.0734,-82.907312
1303,66,-0.28,0.0,0,40.0734,-82.907312,40.073667,-82.907298
1304,65,-0.28,0.0,0,40.073667,-82.907298,40.073932,-82.907282
1305,64,-0.56,0.0,0,40.073932,-82.907282,40.074193,-82.907262
1306,64,0.0,0.0,0,40.074193,-82.907262,40.074457,-82.907242
1307,65,0.56,0.0,0,40.074457,-82.907242,40.074718,-82.907223
1308,64,-0.56,0.0,0,40.074718,-82.907223,40.074977,-82.907207
1309,62,-0.83,0.0,0,40.074977,-82.907207,40.075232,-82.907188
1310,63,0.28,0.0,0,40.075232,-82.907188,40.075477,-82.907172
1311,62,-0.56,0.0,0,40.075477,-82.907172,40.075725,-82.907155
1312,60,-0.56,0.0,0,40.075725,-82.907155,40.075972,-82.907142
1313,60,0.0,0.0,0,40.075972,-82.907142,40.076217,-82.907128
1314,60,0.0,0.0,0,40.076217,-82.907128,40.07646,-82.907107
1315,59,-0.56,0.0,0,40.07646,-82.907107,40.0767,-82.907093
1316,59,0.0,0.0,0,40.0767,-82.907093,40.076937,-82.907073
1317,57,-0.83,0.0,0,40.076937,-82.907073,40.07717,-82.907057
1318,57,-0.28,0.0,0,40.07717,-82.907057,40.077402,-82.90704
1319,57,0.28,0.0,0,40.077402,-82.90704,40.077632,-82.907022
1320,57,0.0,0.0,0,40.077632,-82.907022,40.077863,-82.906997
1321,58,0.28,0.0,0,40.077863,-82.906997,40.078097,-82.906958
1322,57,-0.28,0.0,0,40.078097,-82.906958,40.078328,-82.906893
1323,57,-0.28,6.0,6,40.078328,-82.906893,40.07855,-82.906808
1324,57,0.28,6.0,0,40.07855,-82.906808,40.078728,-82.906597
1325,57,0.0,18.0,12,40.078728,-82.906597,40.078917,-82.906435
1326,57,0.0,24.0,6,40.078917,-82.906435,40.079107,-82.906268
1327,57,-0.28,30.0,6,40.079107,-82.906268,40.079287,-82.906087
1328,57,0.28,36.0,6,40.079287,-82.906087,40.079467,-82.905905
1329,57,-0.28,36.0,0,40.079467,-82.905905,40.079622,-82.905713
1330,58,0.83,36.0,0,40.079622,-82.905713,40.079785,-82.90551
1331,58,0.0,42.0,6,40.079785,-82.90551,40.07995,-82.905302
1332,59,0.28,42.0,0,40.07995,-82.905302,40.080113,-82.905088
1333,58,-0.28,42.0,0,40.080113,-82.905088,40.080273,-82.90487
1334,58,-0.28,42.0,0,40.080273,-82.90487,40.080432,-82.904648
1335,57,-0.28,42.0,0,40.080432,-82.904648,40.080587,-82.904425
1336,57,0.0,42.0,0,40.080587,-82.904425,40.08074,-82.904197
1337,58,0.28,42.0,0,40.08074,-82.904197,40.080888,-82.903967
1338,58,0.0,42.0,0,40.080888,-82.903967,40.081033,-82.903725
1339,58,0.0,48.0,6,40.081033,-82.903725,40.081165,-82.903467
1340,58,0.0,48.0,0,40.081165,-82.903467,40.081282,-82.903213
1341,58,0.0,48.0,0,40.081282,-82.903213,40.081387,-82.902937
1342,57,-0.28,54.0,6,40.081387,-82.902937,40.08148,-82.90265
1343,57,-0.28,54.0,0,40.08148,-82.90265,40.081497,-82.902287
1344,57,0.0,66.0,12,40.081497,-82.902287,40.081548,-82.901983
1345,56,-0.28,72.0,6,40.081548,-82.901983,40.081603,-82.901697
1346,55,-0.56,72.0,0,40.081603,-82.901697,40.08164,-82.901412
1347,54,-0.28,72.0,0,40.08164,-82.901412,40.081673,-82.901117
1348,54,0.0,78.0,6,40.081673,-82.901117,40.081702,-82.900828
1349,55,0.56,78.0,0,40.081702,-82.900828,40.081718,-82.900545
1350,55,-0.28,78.0,0,40.081718,-82.900545,40.081703,-82.900277
1351,53,-0.83,84.0,6,40.081703,-82.900277,40.081687,-82.900002
1352,53,0.0,90.0,6,40.081687,-82.900002,40.081667,-82.899728
1353,53,0.0,90.0,0,40.081667,-82.899728,40.081648,-82.89946
1354,53,0.0,90.0,0,40.081648,-82.89946,40.081625,-82.899185
1355,53,0.0,90.0,0,40.081625,-82.899185,40.0816,-82.898907
1356,53,0.0,90.0,0,40.0816,-82.898907,40.081572,-82.898627
1357,53,0.28,90.0,0,40.081572,-82.898627,40.081542,-82.898343
1358,53,0.0,96.0,6,40.081542,-82.898343,40.08151,-82.89806
1359,53,0.0,96.0,0,40.08151,-82.89806,40.081477,-82.897787
1360,53,-0.28,96.0,0,40.081477,-82.897787,40.081442,-82.897512
1361,52,-0.28,96.0,0,40.081442,-82.897512,40.081403,-82.897238
1362,51,-0.56,96.0,0,40.081403,-82.897238,40.08136,-82.896968
1363,50,-0.56,96.0,0,40.08136,-82.896968,40.081308,-82.89669
1364,48,-0.56,96.0,0,40.081308,-82.89669,40.081263,-82.89642
1365,48,-0.28,96.0,0,40.081263,-82.89642,40.081215,-82.89615
1366,47,-0.28,96.0,0,40.081215,-82.89615,40.081177,-82.895893
1367,47,0.0,96.0,0,40.081177,-82.895893,40.081137,-82.895633
1368,47,-0.28,96.0,0,40.081137,-82.895633,40.081088,-82.895382
1369,46,-0.28,96.0,0,40.081088,-82.895382,40.081008,-82.895143
1370,44,-0.83,102.0,6,40.081008,-82.895143,40.080902,-82.89494
1371,42,-0.83,108.0,6,40.080902,-82.89494,40.080825,-82.894747
1372,40,-1.11,114.0,6,40.080825,-82.894747,40.08075,-82.894577
1373,37,-1.39,114.0,0,40.08075,-82.894577,40.080665,-82.894425
1374,34,-1.39,120.0,6,40.080665,-82.894425,40.08057,-82.894285
1375,32,-0.56,120.0,0,40.08057,-82.894285,40.080455,-82.894185
1376,31,-0.56,132.0,12,40.080455,-82.894185,40.08033,-82.894117
1377,31,0.0,138.0,6,40.08033,-82.894117,40.080217,-82.894127
1378,31,0.0,156.0,18,40.080217,-82.894127,40.080095,-82.894152
1379,29,-0.83,168.0,12,40.080095,-82.894152,40.07999,-82.894208
1380,25,-1.67,180.0,12,40.07999,-82.894208,40.079895,-82.894263
1381,21,-2.22,192.0,12,40.079895,-82.894263,40.079813,-82.894322
1382,17,-1.67,198.0,6,40.079813,-82.894322,40.079755,-82.894387
1383,14,-1.39,204.0,6,40.079755,-82.894387,40.079715,-82.894442
1384,9,-2.22,210.0,6,40.079715,-82.894442,40.079698,-82.894497
1385,5,-1.67,222.0,12,40.079698,-82.894497,40.079717,-82.894523
1386,1,-1.67,240.0,18,40.079717,-82.894523,40.079712,-82.894543
1387,1,-0.28,252.0,12,40.079712,-82.894543,40.079707,-82.894562
1388,0,-0.28,258.0,6,40.079707,-82.894562,40.079702,-82.89458
1389,0,0.0,258.0,0,40.079702,-82.89458,40.0797,-82.89459
1390,0,0.0,258.0,0,40.0797,-82.89459,40.079698,-82.894597
1391,0,0.0,258.0,0,40.079698,-82.894597,40.079698,-82.8946
1392,0,0.0,258.0,0,40.079698,-82.8946,40.079698,-82.894605
1393,1,0.28,258.0,0,40.079698,-82.894605,40.079697,-82.894612
1394,1,0.28,258.0,0,40.079697,-82.894612,40.079692,-82.894618
1395,2,0.28,258.0,0,40.079692,-82.894618,40.079678,-82.894633
